RegionName	City	State	CountyName	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07
6105	Hartford	CT	Hartford	151100	150500	150900	149700	148500	148100	147800	147800	147300	146900	146200	145700	145800	145900	146200	146300	145200	143100	142100	141500	138800	136400	136400	138400	139700	138900	135400	132500	130800	130000	129600	128600	129900	131200	128500	123500	120700	118200	116600	114400	112300	110800	110000	109200	108800	108600	109100	111000	112400	113300	113000	111700	109900	108800	108600	108600	107500	105900	104800	104000	103900	104300	104600	105600	107800	109300	108200	107000	108700	109500	108000	105300	103000	101600	102400	104200	105400	105500	105600	107000	108900	110400	111200	111400	110700	109900
6106	Hartford	CT	Hartford	129600	129700	130500	129400	128800	129000	127800	123600	118400	114400	111400	111000	113000	114900	116200	116500	114400	111500	111100	111800	110800	110600	114300	118700	120500	118800	114600	111000	108100	105400	104100	104200	106000	107300	105300	101100	97300	94300	91900	89900	88600	87700	86800	86400	86600	86900	86800	86600	86200	86200	86800	87600	89100	90500	90700	90100	89500	88300	87200	86100	85400	84800	84100	83700	84500	85400	86300	87400	88700	88600	86800	85300	84600	84200	84600	85400	85600	85800	85700	86300	88000	89000	88000	86400	85200	84200
6107	West Hartford	CT	Hartford	339100	339500	339600	339500	340200	341600	342700	342000	339700	337300	334700	332300	331100	330700	330700	330600	330500	330300	329700	329500	330100	331000	332200	333800	334700	335000	334500	333200	332100	331400	331300	331400	331800	330800	328300	325400	323300	322000	321800	322000	321700	321500	321100	321400	322800	325600	328500	331600	335300	339700	343100	345000	345900	347400	349500	351400	352000	352400	353100	353200	352400	352000	352400	353100	354300	356000	358700	360800	361600	361400	361000	360400	359800	359100	358300	357500	356700	355300	353200	351800	351500	351600	351300	351000	350900	350700
6108	East Hartford	CT	Hartford	176000	175200	174200	173100	172300	171800	170600	168700	166500	164600	163200	162200	161200	160400	159900	160100	160500	160700	160900	161200	161300	161300	161200	161000	160800	160300	159200	157500	155800	154400	153000	152000	151300	151000	150800	150300	149000	147100	145500	144800	144300	144000	144100	144600	145100	144900	143900	142800	141800	140700	139500	138600	138000	137100	136100	135400	134800	134700	135300	136200	136700	137300	138300	137800	136700	136500	136200	134700	133900	133100	132100	132000	133000	133900	134400	135200	135800	135900	136000	136300	136400	136200	135600	134600	134200	134400
6109	Wethersfield	CT	Hartford	252900	252500	252500	252400	252500	252700	252500	251600	250500	249400	248000	246600	245400	244400	243600	243400	243600	244100	244200	243900	243700	243400	243100	242800	242000	240800	239900	239100	238700	238000	237400	237700	237600	236500	235400	234800	234600	234200	233400	232500	231800	231100	230600	230300	230300	230700	231400	231700	231000	230100	229200	227800	226100	225400	225600	226100	226200	226500	226500	226900	227800	229200	230600	232000	233100	234100	235300	236000	236300	237100	237800	238600	239100	239300	239500	239900	239900	239500	238800	238000	237700	237600	237500	237300	237700	238000
6110	West Hartford	CT	Hartford	210900	209800	208900	208200	207500	207300	207800	208500	208400	207900	207300	206700	205900	205000	204000	202800	201800	201000	200200	199500	199200	199200	199500	200000	200300	200100	199900	199600	199600	199300	199100	199100	199300	199100	198300	197500	196800	195600	194700	194100	193600	193200	192800	192200	192000	191300	190200	189800	189600	189300	189200	189600	190200	190800	191300	192200	192600	193100	193700	193500	193000	193600	195000	195900	196100	196000	196300	196000	195800	196300	196900	197200	197500	198000	197600	196700	195900	195500	194800	194300	193900	193600	193700	193800	193900	194200
6111	Newington	CT	Hartford	226400	225300	224500	223800	223400	222800	221900	221200	220700	219500	218300	217400	216500	216100	216100	216300	216600	217200	217900	218200	218200	218300	218600	219500	220300	220200	219500	218300	217400	216600	216000	215500	214200	211400	209000	207300	205600	203700	202400	201600	200900	200400	200000	199900	200100	200800	201300	201600	202100	202500	202500	202600	202800	203000	203400	203700	203700	204100	204800	205300	205300	205700	206500	207300	207600	208100	208600	208700	208600	208800	208500	207400	206400	205900	205300	204800	204200	203300	202100	201400	201400	201700	201500	201300	201800	202500
6112	Hartford	CT	Hartford	142100	143000	144800	144400	142800	141500	141300	141100	140400	139600	138300	136800	136200	136200	137000	137400	136100	133300	131500	130300	127000	124600	125800	128100	128500	126400	122100	118600	117000	116800	117300	118300	120600	121600	118300	113100	109100	106500	104700	102500	99300	96800	95300	94400	93300	92500	92000	92300	92600	92600	92800	93100	93300	92600	90900	89400	89200	88300	87300	87200	88000	88000	88000	88400	89500	91200	92600	93400	94100	94300	92600	90300	88700	88500	88500	88600	88500	88400	87900	88200	89000	89700	90000	90300	90400	90200
6114	Hartford	CT	Hartford	137200	136600	136900	135800	135200	135800	134200	129300	124200	121100	118800	118300	119400	120500	121400	121800	120300	117400	116100	116500	115700	115100	117500	121600	124700	124000	119600	115200	111900	109200	108200	108000	110300	112000	109300	104100	100300	97400	95800	94700	93900	93300	92500	92100	92400	92700	92700	92800	93100	93200	93200	93300	93400	93400	93000	92400	91700	90700	90000	89500	88900	88400	88300	88700	89800	91500	93300	95200	96600	96000	93300	90700	89000	88200	87800	87800	87800	87400	87200	88300	89800	90500	90500	90100	89200	88700
6117	West Hartford	CT	Hartford	316400	315300	314600	314700	316000	317700	319200	320600	321800	322200	321300	320100	319300	318900	319300	320000	320400	320600	320300	319800	319300	318800	318000	317200	316800	317000	316800	316000	314600	313100	312200	311500	310900	310100	309900	310900	311800	311700	311500	311300	311300	311900	313600	315100	315900	316300	317200	317300	316000	314900	315500	315900	316100	316400	316100	315100	313900	313500	315000	317300	319800	322800	325200	327000	329400	331600	333700	336600	340200	341700	339900	337400	336400	336000	334700	332700	331100	330800	330200	329000	327900	327800	327600	328100	328600	328800
6118	East Hartford	CT	Hartford	189500	187900	186700	185600	184800	183800	183300	183600	183400	182600	181500	180200	179000	178300	177600	177400	177500	177700	177500	177100	176400	175700	175200	174900	174400	173600	172100	170400	168900	167900	167000	166000	164500	163000	162000	161400	160400	158900	157500	156800	156600	156500	156200	156200	156500	156600	156000	155500	154900	154200	153900	154000	153900	153500	153400	153500	153500	153500	154100	154800	155800	157700	159900	159700	158200	156900	155700	153900	152800	152300	151600	150800	150100	149700	149200	148900	148900	148900	148400	147900	148200	148800	149100	149400	149900	150200
6119	West Hartford	CT	Hartford	250000	252000	253400	253700	253900	254200	254600	254700	254400	252800	251200	249600	247100	244600	242900	241700	240800	240500	240500	240700	241600	243100	244800	246200	247200	247400	247400	247400	247400	247300	246600	246000	245200	244200	243500	243100	242400	241600	240600	239400	238400	237700	236900	235800	235200	234900	234400	233900	234200	234900	235600	236400	236900	236500	235900	236100	236600	237300	238100	237900	236900	237000	238000	238800	238800	239400	241100	243000	244400	245600	245800	246100	246800	247100	247100	247600	248300	249700	250900	250600	250100	250100	249500	249300	250700	252100
6120	Hartford	CT	Hartford	136800	136700	137900	138000	137200	135400	132500	129500	127400	126500	126000	125900	126700	128000	128800	128100	126800	126200	127500	128500	126800	125000	126200	129000	130400	129200	125700	123200	121700	121000	120900	121400	123200	123900	120600	115700	111800	108500	105700	103100	100400	97900	95400	94200	94000	93200	92300	93700	95100	94800	93700	92500	90900	89400	87600	86100	85900	86100	86800	87900	89300	90500	90700	91500	94100	97700	100600	102600	103700	103600	99600	93500	89600	88900	89300	89500	89600	89700	90200	90600	90200	90300	90900	90700	88800	86900
6226	Willimantic	CT	Windham	158500	156000	155000	154900	154200	153100	152300	152400	152200	151400	150500	150100	150100	150000	149500	149400	149800	150100	150100	150200	150600	150800	150400	150100	150200	150100	149600	148800	147700	146500	145800	145300	144700	143700	142400	141000	140100	138700	137000	135500	134400	133400	132800	132300	131600	130800	129800	128600	127700	127300	126900	126500	126500	126400	126000	125400	125200	124900	125000	125300	125800	125900	125800	125300	124700	124100	123700	123300	122500	122100	122000	122200	122700	123000	122500	122100	122600	123100	122500	122100	123400	125200	126000	125800	124000	122000
6231	Hebron	CT	Tolland	302600	304900	306700	307500	307600	311500	312100	303800	292600	286800	283000	279900	276200	273000	271500	272000	272500	271800	271000	271800	273000	273500	273900	274200	273200	270800	268200	264900	261700	260000	260900	262500	263300	262900	262200	260600	258500	256900	256000	254300	252400	250800	249700	249100	249600	250700	251200	251000	250300	249500	249000	248500	247500	245700	244700	244500	243700	242200	241500	242300	243500	243700	243200	243700	244700	244900	244700	245200	246600	247300	246000	244000	243600	243900	243400	243300	243600	242600	241600	242100	244300	246800	248600	249500	249100	247900
6232	Andover	CT	Tolland	259700	261000	262200	263000	262600	259700	256600	255100	254000	252600	251200	250000	248600	247000	246300	246400	246400	246700	247700	249600	251900	252600	252200	252300	251900	249900	247200	246100	246100	245900	245600	246000	245400	243600	241300	240000	239900	240700	241000	240500	239200	237800	235700	233300	232400	233300	234500	234700	235200	235600	234400	232600	231400	230800	231000	231000	230400	229800	229600	229400	229700	229400	228700	228300	229500	231500	232400	231300	230000	230200	231400	231500	230400	229400	228600	228400	228200	228200	228800	229400	229700	230000	230000	229100	227600	226300
6234	Brooklyn	CT	Windham	225900	223500	222300	222200	221500	220800	219900	218500	216900	215200	213700	212500	211200	209600	208300	206700	205500	204300	203900	204600	205700	205900	205500	205100	204700	204500	204000	203200	202600	202200	201400	200600	199300	198300	198100	198500	198900	198900	198700	198900	199000	198300	197400	196100	195000	194400	194200	193500	192100	190500	189000	187700	186700	186100	185800	185900	186400	187000	187100	187600	188600	189800	191900	194700	196400	197500	198400	199200	199500	198900	197500	196200	195400	194900	193800	192200	191500	191900	192200	192600	193600	194100	193600	192900	193000	193300
6235	Chaplin	CT	Windham	216100	213200	213300	214200	214000	212800	210800	208400	205400	201700	198400	196300	195300	194800	194300	193800	193500	193000	193000	193200	193400	193100	193000	193400	193300	192200	191100	190500	190800	191500	191300	190600	190300	190600	190200	189300	188800	188100	187300	186400	185000	183900	183500	182700	182200	181700	180700	179300	177300	175100	173900	173800	173400	172600	171900	171800	171500	171700	173000	174100	174500	175600	177200	177600	177700	178800	179900	180500	181200	181400	181400	182800	184300	184400	184200	185200	184600	180400	174800	171300	169900	169100	167800	166800	166900	167300
6237	Columbia	CT	Tolland	264400	266300	268500	270500	271600	272600	271400	267800	263200	259300	255500	252900	250900	249100	247200	245900	245000	244000	243500	244100	245400	246000	245500	245100	244700	242900	240800	239400	239100	239200	239600	240300	240600	239900	239200	239000	239400	239900	239800	238700	237300	236100	235300	234400	233800	233900	234800	235600	235400	234200	233600	233200	232400	231600	231800	232100	231300	230400	230400	230900	231500	232200	232800	232800	232700	233700	234300	233500	233200	234100	234000	232500	231200	230300	228700	227400	226800	226200	225900	226400	228000	229400	229700	229100	227800	226400
6238	Coventry	CT	Tolland	240300	241400	241000	238400	235500	234300	234100	234000	233200	231800	230100	228800	227700	227400	228300	229700	231200	232400	233200	233500	233500	233000	232900	233000	232500	231300	230100	229300	228600	227400	226200	225600	225500	225300	224500	223300	222100	221000	220000	218900	217600	216000	214900	214600	214600	214900	215100	214900	214600	214300	213700	212800	211900	211200	211000	210900	210700	210900	211000	211000	211200	211400	211000	211100	212700	215100	216500	217000	217000	217000	217400	218000	218300	218100	217500	217100	216600	215800	214700	214200	214800	215600	215300	214300	213100	211900
6239	Killingly	CT	Windham	192300	190300	189200	188600	187200	184800	183000	182200	181500	179700	177800	176700	176400	175900	175300	175200	175700	176000	175800	175400	175300	175000	174500	174000	173300	171900	169500	167300	166200	165900	165500	164700	163800	162700	161400	160300	159500	158500	157000	155700	154800	154000	153200	152500	152200	152100	152000	151700	151200	150600	150100	150300	151100	151700	151400	150900	151400	152300	152500	152600	153900	155200	155500	155300	154600	153000	151900	152000	152200	152400	153400	154200	154600	155500	156600	157200	157600	158100	158300	158300	158700	159300	159500	158700	156400	153900
6241	Killingly	CT	Windham	207000	204600	203800	204100	202700	200700	198800	196800	195000	193800	192800	192100	191700	190400	188900	188300	188400	188300	187800	187400	187300	187100	186600	185800	184900	183200	181300	180000	179000	178200	177900	177500	175900	174100	172600	171600	170500	169200	167700	166500	165500	164900	164600	164500	164500	164800	165400	165600	165900	166300	166700	166700	167100	167100	166800	166300	166200	166700	167000	166400	166200	166700	166700	166300	166500	166400	166300	167000	168300	168800	169300	170800	173200	174900	175800	176100	176800	177900	178400	178500	178700	178400	177600	176500	174300	171700
