RegionName	StateName	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07
7073	NJ	5	8	6	4	7	3	5	3	2	3	4	2	4	3	8	3	4	7	9	6	2	4	10	7	11	3	7	4	1	3	7	1	2	3	1	7	6	3	4	5	7	2	4	4	1	3	3	4	3	5	4	3	3	4	5	3	6	6	4	9	4	5	6	6	10	6	6	6	5	4	2	2	5	4	5	6	5	1	4	6	3	1	2	2	0	4
7075	NJ	8	13	8	10	5	2	12	2	2	5	6	9	7	9	10	10	6	9	4	4	3	10	10	7	8	13	4	4	6	6	4	4	5	1	8	5	10	7	4	7	4	7	6	2	8	2	5	6	13	5	6	3	6	5	1	9	2	3	9	16	7	14	10	10	11	7	5	5	7	6	6	9	11	6	5	11	6	10	5	5	2	7	8	8	6	8
7076	NJ	27	20	24	20	13	14	19	10	8	15	16	15	33	31	28	21	24	20	27	25	16	16	10	23	31	31	28	19	23	10	19	15	12	14	14	21	21	21	23	23	17	16	14	11	12	14	20	27	26	40	27	22	35	18	22	20	11	9	14	19	30	40	24	41	24	16	23	16	8	14	14	17	31	42	29	18	23	25	29	18	16	19	27	27	15	0
7077	NJ	3	6	2	0	0	1	1	0	0	0	1	1	3	2	2	2	1	3	5	4	0	1	3	1	1	5	3	2	3	1	0	2	3	1	1	3	0	1	2	3	3	2	5	0	2	2	1	2	3	4	5	2	2	1	1	3	0	1	1	4	2	1	0	2	3	1	7	1	2	1	2	2	1	1	1	3	3	2	4	3	0	3	2	1	0	2
7078	NJ	16	31	42	25	15	7	13	6	6	5	7	14	14	19	24	18	16	7	17	9	8	11	14	18	19	28	36	21	8	7	12	14	14	11	10	7	18	32	25	23	12	8	11	10	9	9	12	22	20	34	18	21	20	13	14	14	17	7	6	26	27	36	40	18	24	23	20	16	2	7	11	16	23	29	38	38	13	17	14	13	12	12	11	21	26	0
7079	NJ	24	24	24	21	15	8	16	14	7	16	5	14	14	24	18	16	10	13	23	16	11	23	21	10	18	23	13	21	10	4	7	16	13	13	12	9	14	18	24	14	13	14	14	12	6	13	10	20	16	22	22	25	20	10	14	13	17	11	16	22	25	36	37	22	19	20	18	19	3	10	20	18	31	30	34	27	21	18	30	20	15	15	23	18	34	0
7080	NJ	19	26	20	24	14	13	13	10	11	6	17	14	21	12	11	22	28	22	25	11	11	19	10	15	18	23	12	13	11	14	12	15	11	9	8	11	12	13	29	13	16	12	15	9	12	17	13	22	16	15	22	21	19	12	16	10	15	13	17	19	15	18	23	26	23	19	13	22	6	11	15	9	21	20	23	17	6	16	16	21	21	14	19	15	23	7
7081	NJ	11	13	23	19	10	10	12	5	11	13	9	11	18	15	19	12	12	18	22	6	11	10	13	13	16	15	12	10	12	15	17	5	8	15	7	7	16	23	22	12	13	8	10	14	9	9	9	15	13	28	18	15	11	12	15	15	11	11	18	14	17	17	20	27	19	23	12	13	12	10	12	12	24	24	26	27	19	17	20	7	6	5	11	18	13	0
7082	NJ	3	6	3	6	2	3	0	1	2	3	2	1	4	5	10	4	9	4	14	1	4	4	6	6	7	4	3	3	2	3	5	5	5	2	0	1	4	2	3	7	6	2	2	3	7	0	1	4	4	9	6	9	1	2	4	6	3	6	5	5	6	8	5	6	7	7	5	4	2	2	2	3	2	6	12	7	5	4	3	5	7	5	2	3	5	1
7083	NJ	59	52	50	42	49	26	44	24	22	33	35	38	49	44	39	49	49	57	56	36	20	35	33	33	52	46	37	42	29	22	30	23	33	39	25	32	33	39	44	32	38	23	31	29	25	28	31	42	45	49	44	43	43	30	38	28	30	23	47	44	51	48	56	47	43	40	44	44	33	37	42	38	39	58	49	49	64	47	48	45	28	39	44	39	32	0
7086	NJ	10	6	14	7	11	6	8	4	3	6	4	9	10	40	7	5	5	7	10	5	6	6	8	5	10	8	6	10	2	7	7	7	5	5	6	8	11	9	13	5	6	3	12	5	5	11	5	3	6	9	7	16	12	3	8	7	5	3	7	14	26	26	10	10	14	15	9	7	2	19	10	9	7	10	33	12	10	10	20	12	8	4	16	7	0	0
7087	NJ	21	21	16	8	20	19	39	35	11	21	9	16	14	24	14	18	26	22	24	18	17	17	21	23	30	38	23	25	26	19	15	18	13	21	19	25	19	18	23	13	14	10	11	29	11	18	14	14	19	18	12	11	12	6	14	12	8	31	66	220	13	16	14	26	22	20	20	15	30	30	11	19	29	14	28	11	25	24	26	28	30	26	51	28	1	0
7090	NJ	30	44	39	42	27	19	18	7	19	17	15	26	38	52	43	32	33	22	45	15	17	25	24	20	48	51	32	19	21	33	25	23	18	29	29	27	43	41	34	26	38	26	26	17	14	25	26	31	40	53	55	39	37	16	36	28	21	15	20	42	36	83	48	46	32	21	30	21	17	19	27	35	41	69	56	38	28	30	38	31	26	22	38	30	23	0
7092	NJ	12	8	10	6	6	9	3	4	2	4	3	9	9	10	8	8	3	6	7	3	3	6	3	7	8	8	7	5	6	3	3	8	4	7	6	5	8	7	5	5	4	3	7	4	8	3	5	9	13	9	15	4	13	4	8	6	1	7	10	3	9	12	17	8	9	9	5	6	3	4	5	6	8	12	7	10	13	9	11	6	4	1	7	8	6	0
7093	NJ	32	31	25	29	17	26	27	16	12	20	16	24	14	26	19	33	21	23	27	19	20	16	43	19	39	55	30	19	14	21	21	28	26	35	23	14	22	23	26	14	19	15	26	16	11	26	15	29	30	29	26	16	14	19	19	14	19	22	22	21	39	39	28	31	33	24	38	14	10	26	21	37	28	31	19	26	43	18	36	29	20	28	32	27	0	0
7094	NJ	22	18	15	6	10	7	10	8	3	6	10	11	17	20	7	10	13	19	10	6	14	16	16	7	10	24	12	12	11	12	19	13	9	13	6	2	8	10	11	7	7	7	10	8	8	10	10	13	11	12	10	15	13	8	15	13	7	11	9	18	9	20	21	27	16	15	12	11	6	13	16	15	14	15	21	16	20	12	14	14	14	20	11	13	2	0
7095	NJ	13	21	19	18	27	15	17	17	11	11	14	6	11	13	17	20	12	21	20	7	7	6	7	12	25	14	9	11	10	6	10	18	18	11	13	18	15	11	12	10	8	8	9	13	8	9	14	16	15	17	20	15	15	11	16	8	10	8	12	12	12	9	20	22	22	7	11	12	8	12	17	20	16	10	12	18	16	10	11	23	10	13	9	15	21	7
7102	NJ	6	2	1	1	2	0	1	0	2	3	1	0	4	3	1	2	1	1	3	2	0	2	3	2	3	2	2	2	2	2	1	1	1	0	2	3	1	0	2	4	2	4	0	0	2	0	0	0	3	0	0	2	4	0	2	3	0	2	0	3	0	3	1	1	4	2	2	1	1	3	2	1	2	2	1	3	0	4	1	0	1	1	1	2	0	0
7103	NJ	19	14	17	22	11	13	26	14	11	15	15	25	19	14	28	27	25	16	25	25	19	23	30	22	24	29	13	14	14	7	16	20	20	28	22	18	18	10	10	20	9	27	17	18	11	14	12	11	9	13	19	10	12	8	12	15	14	9	6	10	9	9	9	17	19	8	17	9	4	9	11	16	18	7	9	17	13	12	15	18	19	19	24	16	16	0
7105	NJ	14	19	15	11	12	16	16	10	6	14	11	10	14	10	12	17	17	16	21	9	10	22	16	10	16	15	13	18	17	11	10	17	9	19	22	11	14	11	15	10	7	16	18	7	9	9	14	8	9	8	7	8	16	7	10	9	15	9	9	13	8	15	19	13	24	13	29	8	10	12	17	10	14	9	12	11	19	10	12	15	14	12	11	21	11	0
7106	NJ	19	20	20	17	17	8	21	15	13	13	14	18	18	22	21	15	13	12	18	16	13	14	11	15	16	19	15	17	11	9	7	12	11	20	16	11	16	7	6	10	5	10	14	12	11	12	8	8	12	15	8	8	11	15	10	9	11	6	12	9	11	13	10	18	21	13	16	9	6	15	13	5	16	8	14	13	20	9	28	8	15	14	24	19	12	0
7107	NJ	25	16	24	13	28	10	14	11	18	16	13	17	24	22	28	22	22	22	31	27	28	24	25	20	31	24	25	12	22	13	17	18	8	27	25	14	18	11	18	15	8	13	25	14	14	22	16	23	20	13	14	9	18	17	18	14	12	12	11	21	12	16	16	9	19	21	22	11	9	18	21	12	14	15	22	10	15	15	20	22	16	23	19	12	13	0
7108	NJ	9	15	14	20	20	10	18	11	8	9	14	12	14	16	11	14	18	14	14	21	17	14	18	18	26	24	12	16	13	3	10	19	18	16	12	16	16	10	9	13	5	18	10	14	7	14	13	13	7	28	8	10	18	16	11	9	14	3	10	10	15	10	8	10	21	11	20	5	3	12	15	14	11	14	16	14	16	9	15	13	11	7	11	16	14	0
7109	NJ	28	29	23	31	31	28	23	12	18	21	21	12	14	14	24	23	27	25	15	29	13	16	13	18	27	35	23	20	22	10	18	22	21	30	20	18	21	28	18	17	28	9	17	25	13	19	23	20	20	15	14	25	24	17	21	16	18	9	13	18	14	18	18	26	35	20	25	35	7	17	22	21	23	21	33	22	31	22	34	29	16	20	21	21	33	0
7110	NJ	35	39	44	28	28	14	21	17	10	8	16	20	29	27	38	23	23	24	25	19	9	21	25	24	31	27	18	16	15	13	15	18	10	13	14	10	21	26	28	17	21	16	17	14	16	15	13	20	23	17	17	23	31	18	25	26	19	26	13	18	31	29	22	31	51	26	33	31	10	14	23	31	19	35	31	45	29	25	27	16	19	16	27	20	25	0
7111	NJ	27	36	27	29	27	21	26	29	21	35	30	21	25	25	28	30	44	24	53	26	16	33	36	25	33	42	17	26	25	21	14	33	15	23	28	21	27	28	13	13	17	17	25	19	22	22	19	13	22	23	16	15	22	18	22	29	26	11	13	14	19	15	21	15	34	29	30	17	7	10	20	18	26	21	24	16	34	25	26	19	19	17	22	30	14	0
7112	NJ	11	14	15	18	10	14	17	13	10	12	11	9	19	18	22	15	13	16	21	18	12	25	15	12	19	24	8	16	11	14	14	19	6	20	15	15	16	15	16	11	13	12	13	11	10	12	12	9	12	16	8	12	11	13	9	19	8	9	4	8	12	14	8	9	18	17	19	9	4	6	14	10	7	11	14	8	21	6	20	16	6	16	12	15	15	0
7114	NJ	5	5	6	9	7	5	5	2	1	4	5	4	5	3	4	3	10	7	6	9	7	10	5	4	10	5	3	6	9	5	5	6	3	4	5	7	4	3	8	2	3	2	4	5	4	3	7	3	1	2	2	5	4	3	3	0	6	1	5	4	2	1	0	8	2	4	3	6	3	1	3	1	6	3	8	2	3	5	2	2	7	7	2	3	1	0
7201	NJ	8	12	16	18	15	9	19	19	10	14	16	13	11	16	24	6	13	17	23	18	8	15	20	16	13	14	20	6	17	14	10	14	12	17	16	13	15	21	16	14	15	7	16	10	13	10	12	18	12	8	19	6	13	13	13	9	8	13	13	19	7	10	12	14	17	10	14	10	14	11	8	12	18	8	11	9	11	17	17	9	8	9	11	12	5	0
7202	NJ	13	16	15	12	19	15	14	14	22	21	18	10	21	22	29	15	13	21	27	14	15	20	30	17	22	29	15	22	9	27	18	16	18	15	19	28	18	20	9	12	20	14	20	25	18	12	16	12	12	20	12	11	15	8	16	14	9	20	9	14	13	18	18	20	23	14	23	14	12	17	14	11	20	23	19	14	16	11	18	18	15	25	15	23	11	0
7203	NJ	11	21	14	14	8	16	9	18	12	15	16	7	14	19	22	16	15	17	23	16	11	19	19	19	13	23	13	10	11	13	12	18	9	11	13	18	16	6	18	17	12	9	19	13	12	11	11	9	14	13	11	15	14	12	12	9	14	20	21	24	12	16	16	16	17	21	19	14	14	10	17	29	13	22	15	30	21	24	27	17	15	17	15	26	14	0
7204	NJ	7	12	11	15	8	11	6	5	7	4	5	8	10	14	6	7	9	14	9	5	6	5	9	7	7	9	4	4	7	9	9	9	7	7	8	7	9	4	11	6	9	5	7	9	4	4	9	12	8	10	12	6	12	3	15	15	9	10	11	7	16	15	20	11	9	9	16	9	6	3	4	7	5	11	14	17	7	6	7	17	15	9	12	9	6	0
7205	NJ	9	13	16	15	17	9	15	14	7	11	9	11	13	18	13	15	20	22	17	9	18	15	22	22	16	17	16	17	14	19	11	10	9	16	9	12	16	15	18	12	9	10	16	15	16	10	10	12	11	15	17	8	9	2	19	18	10	11	13	13	13	14	16	23	10	19	26	18	11	15	11	15	17	11	18	17	26	15	18	10	17	19	21	15	10	0
7206	NJ	9	22	14	17	22	22	13	14	11	20	17	20	24	26	24	14	17	21	24	24	25	27	30	24	28	25	23	23	29	19	24	20	18	22	13	20	24	27	19	19	13	11	19	15	14	15	27	18	11	13	15	14	19	9	11	10	11	15	15	16	11	5	10	13	15	15	11	16	9	19	17	13	17	22	16	6	14	13	23	21	16	31	16	19	8	0
7208	NJ	12	5	15	12	7	8	21	3	6	12	12	7	18	13	13	16	12	13	13	9	8	8	6	5	17	12	20	10	14	18	7	13	9	13	11	11	9	9	8	13	11	7	15	15	13	6	10	10	14	9	12	6	9	10	8	13	15	16	15	14	14	15	17	14	15	10	12	6	10	11	9	15	12	14	9	19	16	17	23	10	5	16	8	14	5	0
7302	NJ	96	63	62	36	35	44	31	26	30	23	22	31	39	49	55	52	52	65	47	57	73	92	54	72	88	87	75	59	47	63	64	48	56	67	69	71	70	74	80	52	51	51	55	46	53	48	65	92	83	83	92	56	66	61	64	86	50	89	109	85	110	128	123	111	119	72	97	74	60	88	69	93	81	88	92	96	108	66	74	64	71	72	61	58	15	0
7304	NJ	35	30	29	28	19	28	26	19	16	17	24	21	25	41	22	21	17	22	25	18	12	27	21	19	16	30	26	13	12	14	24	22	13	17	21	19	20	14	30	23	9	18	17	18	14	14	12	34	43	22	22	18	12	13	11	21	11	26	29	21	22	44	13	24	48	37	25	32	24	41	26	30	22	26	25	31	22	19	29	28	27	22	33	23	3	0
7305	NJ	40	51	52	45	37	35	33	34	23	41	42	21	42	41	40	36	40	46	37	27	24	28	25	21	41	71	38	37	36	38	28	37	24	49	27	35	34	29	28	39	28	31	36	35	33	34	35	47	51	31	21	24	30	45	44	25	25	26	36	33	53	76	37	37	74	30	49	35	26	54	42	44	35	53	34	35	58	27	34	28	39	50	33	42	3	0
7306	NJ	32	22	34	18	34	17	37	33	16	32	26	17	29	37	23	25	35	28	48	29	29	21	31	28	44	44	30	17	12	27	28	27	19	25	23	22	28	20	21	29	21	19	22	17	22	17	18	24	15	29	30	27	24	20	21	33	25	28	35	17	46	40	37	32	42	17	53	30	32	26	34	45	33	39	49	34	43	30	33	18	22	29	22	28	2	0
7307	NJ	30	20	31	23	23	16	19	17	17	14	23	19	19	21	30	28	29	19	29	26	19	16	16	23	29	34	13	19	20	16	24	21	15	28	27	18	15	21	27	19	10	12	23	12	12	26	18	31	22	21	29	17	9	27	72	25	13	17	19	33	32	26	31	18	44	21	29	18	32	33	32	24	23	26	24	31	33	36	35	33	25	39	27	28	3	0
7310	NJ	42	17	6	9	11	6	2	1	1	10	4	3	4	4	6	15	7	10	4	3	3	7	7	10	5	11	8	7	3	3	3	7	1	4	7	6	8	10	12	6	3	3	4	2	9	4	1	3	4	2	13	3	10	7	4	6	3	18	21	16	23	23	15	11	23	9	16	7	7	15	11	15	18	6	10	12	10	11	13	5	14	3	10	16	6	0
7401	NJ	7	9	8	7	2	3	6	1	1	2	1	4	8	10	13	15	8	4	8	6	3	10	4	5	6	8	15	9	7	3	5	2	4	3	3	7	7	6	9	7	4	7	10	9	5	3	6	9	11	6	8	9	4	1	9	8	7	9	6	15	14	13	7	8	15	7	5	2	3	6	7	10	5	13	7	11	8	5	13	9	1	3	4	8	16	11
7403	NJ	5	5	9	5	1	4	6	3	2	3	3	4	3	6	6	11	9	8	8	1	2	7	3	3	5	5	5	5	4	3	3	3	4	3	8	5	5	5	5	2	3	6	2	5	4	4	3	2	3	1	6	9	7	3	6	7	5	4	2	4	6	14	7	6	11	7	5	3	6	5	4	6	6	7	4	6	8	4	10	3	2	9	4	6	7	5
7405	NJ	30	33	19	37	21	10	16	7	10	11	10	4	16	19	12	22	25	24	15	13	9	10	11	7	22	12	15	19	11	15	7	15	10	11	11	8	26	24	10	15	15	9	18	6	18	7	7	10	22	14	23	11	16	16	12	18	10	10	17	20	24	28	42	14	25	17	21	12	10	17	24	12	18	19	26	22	19	16	24	16	7	19	8	13	10	0
7407	NJ	19	16	12	13	13	6	6	10	5	4	10	15	13	24	13	18	19	8	10	16	9	12	9	13	16	16	16	9	11	8	10	9	9	13	5	9	27	10	14	11	9	10	16	10	7	9	4	12	13	14	16	8	8	3	14	11	13	15	20	12	10	11	15	18	20	7	19	17	9	11	16	14	16	16	19	19	20	18	19	10	9	12	14	12	9	13
7410	NJ	19	35	31	26	25	16	21	12	13	17	20	22	33	32	46	29	33	35	28	18	10	17	15	21	29	46	22	23	21	16	21	12	15	26	8	30	30	29	33	23	21	17	19	17	16	21	20	20	21	30	25	25	20	10	16	22	13	21	31	24	32	45	38	41	40	22	30	28	9	26	28	36	36	40	42	35	24	14	23	25	15	22	24	27	34	37
7416	NJ	8	6	5	6	2	5	5	4	0	0	3	3	3	8	6	5	4	3	8	2	3	3	2	6	7	5	2	1	4	1	3	3	1	6	1	2	2	2	7	3	5	3	2	4	5	2	1	5	4	1	5	4	1	2	5	0	0	5	2	2	3	13	5	1	3	4	7	6	4	5	4	4	3	4	7	4	9	3	4	4	2	7	4	6	5	5
7417	NJ	15	13	8	6	9	0	6	4	4	5	5	6	7	13	12	5	9	3	8	10	12	14	9	6	9	7	11	10	19	7	12	5	9	6	5	8	11	12	15	10	11	4	7	10	6	10	8	9	12	12	15	8	12	2	11	7	6	6	13	14	16	16	19	14	12	9	8	10	17	5	7	9	9	13	11	14	11	10	17	3	9	6	5	7	12	11
7418	NJ	3	1	0	2	1	1	0	1	1	2	1	1	2	0	3	2	4	2	3	1	0	1	2	1	3	3	2	1	2	0	1	2	1	1	1	2	1	3	3	0	0	3	1	1	0	2	1	0	3	2	3	0	1	1	1	1	2	2	1	2	0	2	4	4	1	3	0	1	2	0	3	1	1	1	2	0	3	3	1	0	0	0	2	3	3	1
7419	NJ	7	16	8	12	11	13	9	8	8	14	4	18	12	20	14	13	14	19	18	10	8	13	11	16	16	20	18	16	13	11	12	18	9	13	6	13	8	17	14	11	10	13	11	5	10	8	13	10	9	15	11	8	9	3	7	25	8	11	16	13	11	20	16	15	12	19	14	16	10	14	17	15	17	22	11	11	20	8	12	12	8	14	21	14	11	7
7420	NJ	4	1	6	2	4	3	4	0	2	2	3	2	6	2	7	1	2	7	11	3	2	1	1	4	2	3	2	5	4	3	1	0	4	3	6	1	2	5	5	3	2	0	6	1	1	3	4	3	3	3	2	7	2	1	1	4	1	3	5	4	1	13	5	8	21	14	2	19	1	2	0	2	4	8	3	5	8	2	4	3	3	3	3	3	4	5
7421	NJ	10	13	11	9	14	7	5	6	4	6	4	6	14	4	7	7	6	1	6	5	2	10	8	11	6	12	4	11	6	6	6	3	5	4	2	6	6	3	8	8	5	6	7	9	2	6	9	11	8	7	9	10	10	7	7	7	6	7	12	7	17	21	16	10	12	6	12	5	4	11	12	13	12	12	7	13	13	5	16	6	8	5	7	7	11	7
7422	NJ	7	11	6	6	11	12	7	3	4	4	5	2	6	12	5	11	9	8	7	5	8	5	9	5	5	7	5	7	2	8	2	10	3	4	2	4	4	2	6	6	7	8	2	8	6	5	0	4	5	7	9	8	3	10	7	8	7	4	5	14	6	7	4	6	12	8	5	13	3	2	2	7	7	11	11	6	13	7	3	8	4	8	5	6	10	9
7423	NJ	4	8	5	1	2	2	2	1	1	2	2	3	4	4	3	2	10	2	5	4	2	1	7	2	3	4	4	5	3	2	3	1	0	3	2	10	2	2	8	8	4	3	1	6	3	2	3	6	9	6	6	4	2	4	3	7	1	4	4	13	12	9	5	12	4	5	2	5	2	0	5	4	5	8	9	7	1	3	5	5	2	1	2	6	6	8
7424	NJ	31	24	21	13	18	12	28	11	7	13	19	11	25	26	25	25	27	21	25	12	17	17	21	23	27	29	20	13	16	18	24	9	16	18	14	14	9	17	20	18	10	19	18	16	12	14	19	25	12	26	19	19	24	19	18	25	14	12	19	33	20	28	40	45	30	23	24	28	11	16	14	17	33	37	23	19	31	22	17	15	9	23	15	16	13	21
7430	NJ	34	41	36	29	40	22	27	14	7	19	13	16	20	30	37	28	24	37	43	18	25	17	27	27	33	32	27	27	23	25	18	21	19	13	22	24	24	30	30	36	13	18	15	31	11	18	25	25	36	25	32	31	28	17	28	26	34	32	27	49	38	36	60	51	46	30	40	28	16	24	24	40	29	42	36	38	22	24	37	29	12	24	33	25	46	31
7432	NJ	6	3	9	7	5	4	6	4	8	1	4	2	3	9	12	8	6	6	4	2	2	7	5	4	6	7	5	5	3	4	3	1	6	5	5	4	8	5	4	11	6	6	9	4	2	4	4	5	10	6	6	5	5	6	6	13	2	3	7	4	8	3	8	7	8	1	10	3	2	2	2	8	5	3	13	9	2	7	6	6	1	5	4	2	4	5
7435	NJ	3	1	3	5	5	1	2	1	1	1	1	5	2	2	8	3	4	3	6	1	2	0	0	2	2	2	5	3	1	5	3	1	1	1	2	0	4	2	1	0	1	2	2	1	2	2	2	2	3	1	3	3	3	2	4	2	1	3	3	2	1	5	1	2	1	1	5	2	1	3	3	3	3	5	3	2	3	2	5	1	1	2	1	3	2	0
7436	NJ	10	14	6	14	16	8	6	9	4	8	9	7	13	19	11	17	11	11	16	4	8	6	6	5	10	13	8	15	5	13	14	8	6	10	6	13	12	14	8	12	11	9	7	9	4	5	8	12	14	9	15	6	8	3	15	12	13	10	19	23	17	23	18	16	13	10	6	13	8	6	7	11	16	13	26	25	10	17	13	14	11	14	13	8	22	20
7438	NJ	8	17	15	9	12	6	9	7	5	11	5	4	8	13	14	9	19	14	15	6	5	11	7	9	13	11	12	8	6	7	12	5	2	4	8	7	14	8	13	13	8	9	7	7	2	2	9	11	6	10	13	16	8	5	11	9	4	9	5	10	12	21	8	11	18	11	8	11	4	7	11	7	12	13	10	9	20	9	16	6	9	10	8	6	8	3
7439	NJ	0	1	1	2	1	3	3	1	0	1	0	0	3	5	2	1	2	0	0	1	1	1	2	2	4	0	1	3	0	1	2	1	0	2	1	2	1	1	3	2	0	2	1	0	2	0	1	3	2	2	2	0	0	1	1	4	2	0	1	2	3	1	4	3	1	1	1	0	1	4	3	4	2	3	2	1	5	1	2	1	4	1	3	1	0	1
7440	NJ	4	6	5	4	3	3	1	3	3	3	0	0	8	4	3	3	5	5	2	6	1	1	0	6	5	4	7	3	3	2	5	8	6	2	0	2	0	6	3	0	1	1	3	2	4	3	5	2	3	4	4	1	4	5	3	4	2	3	5	1	5	6	11	4	6	4	5	3	3	2	2	4	4	4	6	7	6	3	8	5	2	6	1	4	2	0
7442	NJ	7	8	17	13	9	7	10	1	9	6	8	9	12	12	12	12	13	11	17	10	9	9	10	9	12	14	6	13	6	10	6	8	8	8	9	4	9	7	11	6	8	3	10	12	7	8	8	6	16	15	9	6	9	4	18	21	9	9	9	10	10	13	18	23	12	9	8	10	8	8	16	12	16	11	9	15	10	15	17	15	14	8	11	7	6	9
7444	NJ	14	9	9	9	8	5	6	8	9	4	2	5	10	9	11	19	5	13	10	8	8	3	5	8	11	11	14	3	9	9	7	7	3	3	3	6	11	5	10	10	9	10	10	4	5	4	13	8	12	18	10	10	13	10	15	9	9	10	12	13	9	14	13	10	6	13	19	5	10	10	17	11	11	10	16	8	10	7	11	12	2	7	4	15	1	0
7446	NJ	21	26	20	22	17	10	19	10	7	7	8	10	17	25	28	20	15	15	12	10	11	13	9	13	19	25	13	11	17	7	11	19	12	12	8	9	19	16	11	18	14	11	15	12	14	14	20	13	18	19	26	17	17	9	16	13	14	18	17	24	17	29	38	20	16	14	23	14	7	10	11	14	18	29	21	26	13	9	19	14	11	10	7	15	19	22
7450	NJ	28	29	38	29	19	14	19	9	9	9	8	13	18	34	38	30	24	19	18	22	12	20	23	11	40	39	33	24	16	25	29	20	18	22	11	23	26	31	32	39	15	13	21	17	17	16	25	27	38	36	37	43	23	22	20	35	13	15	27	40	38	47	59	41	31	18	28	23	17	21	21	17	33	54	53	43	26	20	29	13	16	16	30	21	32	44
7452	NJ	15	18	14	12	5	7	6	7	1	3	5	10	8	12	12	17	9	5	10	8	3	4	12	16	22	24	14	15	5	7	5	10	5	6	4	9	18	19	20	17	2	8	5	11	4	6	6	10	11	24	13	8	20	6	7	12	7	14	16	14	18	23	27	23	15	16	17	16	13	8	8	4	17	20	23	26	9	15	10	12	12	6	10	11	16	16
7456	NJ	10	17	12	4	8	13	5	8	4	7	7	9	7	7	14	21	13	11	7	11	1	9	11	5	13	14	12	14	7	12	6	12	2	6	5	10	10	13	16	4	5	5	10	7	6	10	6	11	10	7	11	18	9	8	7	15	11	11	7	11	7	14	18	13	20	11	4	6	8	6	6	10	17	20	9	20	14	13	11	5	10	8	8	8	10	11
7457	NJ	3	6	3	3	2	2	4	0	3	5	5	1	16	9	3	6	7	15	19	9	1	3	10	5	9	8	8	3	2	4	7	9	1	3	4	5	10	4	3	1	3	0	7	4	1	9	15	4	9	8	8	11	8	10	5	8	8	7	12	7	7	11	13	11	12	7	8	8	7	7	14	6	12	8	10	7	3	3	9	8	2	3	8	5	2	0
7458	NJ	11	13	24	14	6	12	9	8	4	7	6	10	12	13	11	10	9	13	12	11	7	8	7	12	9	18	11	5	8	10	13	16	10	8	7	15	16	7	13	13	10	5	4	10	5	12	11	14	16	19	14	17	18	7	11	16	7	18	17	20	21	28	25	22	30	15	20	25	4	14	14	14	13	19	23	15	14	9	6	14	9	5	14	9	12	18
7460	NJ	3	5	2	4	3	2	2	3	4	5	3	2	2	2	5	5	7	4	7	1	3	3	0	1	2	3	0	2	1	3	0	1	1	1	1	2	4	2	1	2	2	1	6	3	2	3	0	4	4	5	3	1	1	1	1	2	1	3	3	3	4	6	5	5	4	2	1	2	2	2	0	3	5	4	6	4	6	3	2	2	2	3	1	3	5	2
7461	NJ	13	17	18	22	15	13	8	3	11	8	16	12	17	17	21	21	14	15	8	20	8	12	7	17	24	14	11	14	10	11	9	12	13	10	9	13	9	15	16	15	12	15	9	12	15	12	14	14	9	16	17	10	11	9	17	12	9	15	15	12	16	21	14	14	17	13	12	16	12	15	13	13	10	15	16	15	30	17	23	10	10	14	15	17	12	11
7462	NJ	6	8	6	8	9	13	18	7	7	6	8	11	6	16	15	7	10	7	11	10	5	7	3	13	11	9	8	6	15	6	10	16	20	22	9	6	8	14	17	8	8	8	9	6	9	6	13	10	12	12	3	8	5	12	10	14	11	6	14	8	13	14	13	9	13	20	11	11	14	14	12	23	13	14	14	4	18	12	21	10	7	19	14	11	8	4
7463	NJ	10	8	6	6	9	6	8	2	3	9	6	6	8	16	14	10	4	13	11	6	5	14	6	13	10	4	9	11	5	7	17	9	8	2	8	4	10	7	10	15	4	5	8	8	8	3	8	13	8	20	19	10	8	3	8	7	6	4	12	18	9	14	16	9	12	12	9	6	8	9	9	8	15	15	20	13	10	8	21	11	5	6	11	12	8	16
7465	NJ	6	12	9	5	6	10	18	6	4	5	1	4	9	9	13	12	9	11	11	11	6	4	15	6	9	6	6	6	2	15	23	11	2	12	5	14	9	12	9	5	5	12	17	2	4	5	7	11	12	14	13	7	8	12	5	9	9	5	8	9	10	11	11	13	10	4	5	6	6	5	7	5	12	7	9	11	10	10	6	3	4	9	4	4	9	6
